model,userId,K,precision,recall,ndcg,num_relevant_test_items,num_recommendations
Clustering,692,40,0.0,0.0,0.0,103,80
Clustering,692,80,0.0,0.0,0.0,103,80
Clustering,2197,5,0.0,0.0,0.0,9,80
Clustering,2197,10,0.0,0.0,0.0,9,80
Clustering,2197,20,0.05,0.1111111111111111,0.227670248696953,9,80
Clustering,2197,40,0.025,0.1111111111111111,0.227670248696953,9,80
Clustering,2197,80,0.0125,0.1111111111111111,0.227670248696953,9,80
Clustering,3494,5,0.0,0.0,0.0,6,80
Clustering,3494,10,0.0,0.0,0.0,6,80
Clustering,3494,20,0.0,0.0,0.0,6,80
Clustering,3494,40,0.0,0.0,0.0,6,80
Clustering,3494,80,0.0125,0.16666666666666666,0.17219543379409813,6,80
Clustering,707,5,0.0,0.0,0.0,7,80
Clustering,707,10,0.0,0.0,0.0,7,80
Clustering,707,20,0.0,0.0,0.0,7,80
Clustering,707,40,0.0,0.0,0.0,7,80
Clustering,707,80,0.0,0.0,0.0,7,80
Clustering,1221,5,0.0,0.0,0.0,38,80
Clustering,1221,10,0.0,0.0,0.0,38,80
Clustering,1221,20,0.05,0.02631578947368421,0.27023815442731974,38,80
Clustering,1221,40,0.025,0.02631578947368421,0.27023815442731974,38,80
Clustering,1221,80,0.0125,0.02631578947368421,0.27023815442731974,38,80
Clustering,5963,5,0.0,0.0,0.0,18,80
Clustering,5963,10,0.0,0.0,0.0,18,80
Clustering,5963,20,0.0,0.0,0.0,18,80
Clustering,5963,40,0.0,0.0,0.0,18,80
Clustering,5963,80,0.0,0.0,0.0,18,80
Clustering,2452,5,0.0,0.0,0.0,7,80
Clustering,2452,10,0.0,0.0,0.0,7,80
Clustering,2452,20,0.0,0.0,0.0,7,80
Clustering,2452,40,0.0,0.0,0.0,7,80
Clustering,2452,80,0.0,0.0,0.0,7,80
Clustering,1407,5,0.0,0.0,0.0,23,80
Clustering,1407,10,0.0,0.0,0.0,23,80
Clustering,1407,20,0.0,0.0,0.0,23,80
Clustering,1407,40,0.0,0.0,0.0,23,80
Clustering,1407,80,0.0,0.0,0.0,23,80
Clustering,4769,5,0.0,0.0,0.0,7,80
Clustering,4769,10,0.0,0.0,0.0,7,80
Clustering,4769,20,0.0,0.0,0.0,7,80
Clustering,4769,40,0.0,0.0,0.0,7,80
Clustering,4769,80,0.0,0.0,0.0,7,80
Clustering,5208,5,0.0,0.0,0.0,11,80
Clustering,5208,10,0.0,0.0,0.0,11,80
Clustering,5208,20,0.0,0.0,0.0,11,80
Clustering,5208,40,0.0,0.0,0.0,11,80
Clustering,5208,80,0.0,0.0,0.0,11,80
Clustering,4603,5,0.0,0.0,0.0,8,80
Clustering,4603,10,0.0,0.0,0.0,8,80
Clustering,4603,20,0.0,0.0,0.0,8,80
Clustering,4603,40,0.0,0.0,0.0,8,80
Clustering,4603,80,0.0125,0.125,0.16260831227163416,8,80
Clustering,1894,5,0.0,0.0,0.0,32,80
Clustering,1894,10,0.0,0.0,0.0,32,80
Clustering,1894,20,0.0,0.0,0.0,32,80
Clustering,1894,40,0.0,0.0,0.0,32,80
Clustering,1894,80,0.0,0.0,0.0,32,80
Clustering,1515,5,0.0,0.0,0.0,5,80
Clustering,1515,10,0.0,0.0,0.0,5,80
Clustering,1515,20,0.0,0.0,0.0,5,80
Clustering,1515,40,0.0,0.0,0.0,5,80
Clustering,1515,80,0.0,0.0,0.0,5,80
Clustering,4031,5,0.0,0.0,0.0,6,80
Clustering,4031,10,0.0,0.0,0.0,6,80
Clustering,4031,20,0.0,0.0,0.0,6,80
Clustering,4031,40,0.0,0.0,0.0,6,80
Clustering,4031,80,0.0,0.0,0.0,6,80
Clustering,507,5,0.0,0.0,0.0,6,80
Clustering,507,10,0.0,0.0,0.0,6,80
Clustering,507,20,0.0,0.0,0.0,6,80
Clustering,507,40,0.0,0.0,0.0,6,80
Clustering,507,80,0.0,0.0,0.0,6,80
Clustering,3756,5,0.0,0.0,0.0,52,80
Clustering,3756,10,0.0,0.0,0.0,52,80
Clustering,3756,20,0.0,0.0,0.0,52,80
Clustering,3756,40,0.0,0.0,0.0,52,80
Clustering,3756,80,0.0,0.0,0.0,52,80
Clustering,1567,5,0.0,0.0,0.0,9,80
Clustering,1567,10,0.0,0.0,0.0,9,80
Clustering,1567,20,0.0,0.0,0.0,9,80
Clustering,1567,40,0.0,0.0,0.0,9,80
Clustering,1567,80,0.0,0.0,0.0,9,80
Clustering,3343,5,0.0,0.0,0.0,6,80
Clustering,3343,10,0.0,0.0,0.0,6,80
Clustering,3343,20,0.0,0.0,0.0,6,80
Clustering,3343,40,0.0,0.0,0.0,6,80
Clustering,3343,80,0.0,0.0,0.0,6,80
Clustering,94,5,0.0,0.0,0.0,4,80
Clustering,94,10,0.0,0.0,0.0,4,80
Clustering,94,20,0.0,0.0,0.0,4,80
Clustering,94,40,0.0,0.0,0.0,4,80
Clustering,94,80,0.0,0.0,0.0,4,80
Clustering,4648,5,0.0,0.0,0.0,6,80
Clustering,4648,10,0.0,0.0,0.0,6,80
Clustering,4648,20,0.0,0.0,0.0,6,80
Clustering,4648,40,0.0,0.0,0.0,6,80
Clustering,4648,80,0.0,0.0,0.0,6,80
Clustering,2121,5,0.0,0.0,0.0,23,80
Clustering,2121,10,0.0,0.0,0.0,23,80
Clustering,2121,20,0.0,0.0,0.0,23,80
Clustering,2121,40,0.0,0.0,0.0,23,80
Clustering,2121,80,0.0,0.0,0.0,23,80
Clustering,2325,5,0.0,0.0,0.0,1,80
Clustering,2325,10,0.0,0.0,0.0,1,80
Clustering,2325,20,0.0,0.0,0.0,1,80
Clustering,2325,40,0.0,0.0,0.0,1,80
Clustering,2325,80,0.0,0.0,0.0,1,80
Clustering,5398,5,0.0,0.0,0.0,2,80
Clustering,5398,10,0.0,0.0,0.0,2,80
Clustering,5398,20,0.0,0.0,0.0,2,80
Clustering,5398,40,0.0,0.0,0.0,2,80
Clustering,5398,80,0.0,0.0,0.0,2,80
Clustering,3890,5,0.0,0.0,0.0,15,80
Clustering,3890,10,0.0,0.0,0.0,15,80
Clustering,3890,20,0.0,0.0,0.0,15,80
Clustering,3890,40,0.0,0.0,0.0,15,80
Clustering,3890,80,0.0,0.0,0.0,15,80
Clustering,3026,5,0.0,0.0,0.0,23,80
Clustering,3026,10,0.0,0.0,0.0,23,80
Clustering,3026,20,0.0,0.0,0.0,23,80
Clustering,3026,40,0.025,0.043478260869565216,0.22106472945750374,23,80
Clustering,3026,80,0.05,0.17391304347826086,0.285976675087604,23,80
Clustering,1739,5,0.0,0.0,0.0,8,80
Clustering,1739,10,0.0,0.0,0.0,8,80
Clustering,1739,20,0.0,0.0,0.0,8,80
Clustering,1739,40,0.0,0.0,0.0,8,80
Clustering,1739,80,0.0,0.0,0.0,8,80
Clustering,2308,5,0.0,0.0,0.0,13,80
Clustering,2308,10,0.0,0.0,0.0,13,80
Clustering,2308,20,0.0,0.0,0.0,13,80
Clustering,2308,40,0.0,0.0,0.0,13,80
Clustering,2308,80,0.0,0.0,0.0,13,80
Clustering,1700,5,0.0,0.0,0.0,1,80
Clustering,1700,10,0.0,0.0,0.0,1,80
Clustering,1700,20,0.0,0.0,0.0,1,80
Clustering,1700,40,0.0,0.0,0.0,1,80
Clustering,1700,80,0.0,0.0,0.0,1,80
Clustering,5580,5,0.0,0.0,0.0,46,80
Clustering,5580,10,0.0,0.0,0.0,46,80
Clustering,5580,20,0.0,0.0,0.0,46,80
Clustering,5580,40,0.0,0.0,0.0,46,80
Clustering,5580,80,0.0,0.0,0.0,46,80
Clustering,2382,5,0.0,0.0,0.0,7,80
Clustering,2382,10,0.0,0.0,0.0,7,80
Clustering,2382,20,0.0,0.0,0.0,7,80
Clustering,2382,40,0.0,0.0,0.0,7,80
Clustering,2382,80,0.0,0.0,0.0,7,80
Clustering,3875,5,0.0,0.0,0.0,2,80
Clustering,3875,10,0.0,0.0,0.0,2,80
Clustering,3875,20,0.0,0.0,0.0,2,80
Clustering,3875,40,0.0,0.0,0.0,2,80
Clustering,3875,80,0.0,0.0,0.0,2,80
Clustering,784,5,0.0,0.0,0.0,5,80
Clustering,784,10,0.0,0.0,0.0,5,80
Clustering,784,20,0.0,0.0,0.0,5,80
Clustering,784,40,0.0,0.0,0.0,5,80
Clustering,784,80,0.0,0.0,0.0,5,80
Clustering,536,5,0.0,0.0,0.0,23,80
Clustering,536,10,0.0,0.0,0.0,23,80
Clustering,536,20,0.0,0.0,0.0,23,80
Clustering,536,40,0.025,0.043478260869565216,0.19823986317056053,23,80
Clustering,536,80,0.0375,0.13043478260869565,0.2597849733820052,23,80
Clustering,4148,5,0.0,0.0,0.0,13,80
Clustering,4148,10,0.0,0.0,0.0,13,80
Clustering,4148,20,0.0,0.0,0.0,13,80
Clustering,4148,40,0.0,0.0,0.0,13,80
Clustering,4148,80,0.0,0.0,0.0,13,80
Clustering,1781,5,0.0,0.0,0.0,7,80
Clustering,1781,10,0.0,0.0,0.0,7,80
Clustering,1781,20,0.0,0.0,0.0,7,80
Clustering,1781,40,0.025,0.14285714285714285,0.21533827903669653,7,80
Clustering,1781,80,0.0125,0.14285714285714285,0.21533827903669653,7,80
Clustering,5834,5,0.0,0.0,0.0,1,80
Clustering,5834,10,0.0,0.0,0.0,1,80
Clustering,5834,20,0.0,0.0,0.0,1,80
Clustering,5834,40,0.0,0.0,0.0,1,80
Clustering,5834,80,0.0,0.0,0.0,1,80
Clustering,1195,5,0.0,0.0,0.0,10,80
Clustering,1195,10,0.0,0.0,0.0,10,80
Clustering,1195,20,0.0,0.0,0.0,10,80
Clustering,1195,40,0.0,0.0,0.0,10,80
Clustering,1195,80,0.0,0.0,0.0,10,80
Clustering,3608,5,0.0,0.0,0.0,12,80
Clustering,3608,10,0.0,0.0,0.0,12,80
Clustering,3608,20,0.0,0.0,0.0,12,80
Clustering,3608,40,0.0,0.0,0.0,12,80
Clustering,3608,80,0.025,0.16666666666666666,0.19510734529719423,12,80
Clustering,5786,5,0.0,0.0,0.0,32,80
Clustering,5786,10,0.0,0.0,0.0,32,80
Clustering,5786,20,0.0,0.0,0.0,32,80
Clustering,5786,40,0.0,0.0,0.0,32,80
Clustering,5786,80,0.0,0.0,0.0,32,80
Clustering,1596,5,0.0,0.0,0.0,6,80
Clustering,1596,10,0.0,0.0,0.0,6,80
Clustering,1596,20,0.0,0.0,0.0,6,80
Clustering,1596,40,0.0,0.0,0.0,6,80
Clustering,1596,80,0.0,0.0,0.0,6,80
Clustering,1738,5,0.0,0.0,0.0,8,80
Clustering,1738,10,0.0,0.0,0.0,8,80
Clustering,1738,20,0.0,0.0,0.0,8,80
Clustering,1738,40,0.025,0.125,0.21810429198553155,8,80
Clustering,1738,80,0.0125,0.125,0.21810429198553155,8,80
Clustering,1534,5,0.0,0.0,0.0,2,80
Clustering,1534,10,0.0,0.0,0.0,2,80
Clustering,1534,20,0.0,0.0,0.0,2,80
Clustering,1534,40,0.0,0.0,0.0,2,80
Clustering,1534,80,0.0,0.0,0.0,2,80
Clustering,5524,5,0.0,0.0,0.0,28,80
Clustering,5524,10,0.0,0.0,0.0,28,80
Clustering,5524,20,0.0,0.0,0.0,28,80
Clustering,5524,40,0.0,0.0,0.0,28,80
Clustering,5524,80,0.025,0.07142857142857142,0.20562713405709326,28,80
Clustering,4056,5,0.0,0.0,0.0,1,80
Clustering,4056,10,0.0,0.0,0.0,1,80
Clustering,4056,20,0.0,0.0,0.0,1,80
Clustering,4056,40,0.0,0.0,0.0,1,80
Clustering,4056,80,0.0,0.0,0.0,1,80
Clustering,5412,5,0.0,0.0,0.0,46,80
Clustering,5412,10,0.0,0.0,0.0,46,80
Clustering,5412,20,0.0,0.0,0.0,46,80
Clustering,5412,40,0.0,0.0,0.0,46,80
Clustering,5412,80,0.0,0.0,0.0,46,80
Clustering,264,5,0.0,0.0,0.0,15,80
Clustering,264,10,0.0,0.0,0.0,15,80
Clustering,264,20,0.0,0.0,0.0,15,80
Clustering,264,40,0.0,0.0,0.0,15,80
Clustering,264,80,0.0,0.0,0.0,15,80
Clustering,626,5,0.2,0.1111111111111111,0.43067655807339306,9,80
Clustering,626,10,0.1,0.1111111111111111,0.43067655807339306,9,80
Clustering,626,20,0.05,0.1111111111111111,0.43067655807339306,9,80
Clustering,626,40,0.025,0.1111111111111111,0.43067655807339306,9,80
Clustering,626,80,0.0125,0.1111111111111111,0.43067655807339306,9,80
Clustering,3206,5,0.0,0.0,0.0,7,80
Clustering,3206,10,0.0,0.0,0.0,7,80
Clustering,3206,20,0.0,0.0,0.0,7,80
Clustering,3206,40,0.0,0.0,0.0,7,80
Clustering,3206,80,0.0,0.0,0.0,7,80
Clustering,4907,5,0.0,0.0,0.0,24,80
Clustering,4907,10,0.0,0.0,0.0,24,80
Clustering,4907,20,0.0,0.0,0.0,24,80
Clustering,4907,40,0.0,0.0,0.0,24,80
Clustering,4907,80,0.0,0.0,0.0,24,80
Clustering,178,5,0.0,0.0,0.0,16,80
Clustering,178,10,0.0,0.0,0.0,16,80
Clustering,178,20,0.0,0.0,0.0,16,80
Clustering,178,40,0.0,0.0,0.0,16,80
Clustering,178,80,0.0,0.0,0.0,16,80
Clustering,1173,5,0.0,0.0,0.0,23,80
Clustering,1173,10,0.0,0.0,0.0,23,80
Clustering,1173,20,0.0,0.0,0.0,23,80
Clustering,1173,40,0.0,0.0,0.0,23,80
Clustering,1173,80,0.0,0.0,0.0,23,80
Clustering,2943,5,0.0,0.0,0.0,24,80
Clustering,2943,10,0.1,0.041666666666666664,0.2890648263178879,24,80
Clustering,2943,20,0.05,0.041666666666666664,0.2890648263178879,24,80
Clustering,2943,40,0.025,0.041666666666666664,0.2890648263178879,24,80
Clustering,2943,80,0.0125,0.041666666666666664,0.2890648263178879,24,80
Clustering,5171,5,0.0,0.0,0.0,6,80
Clustering,5171,10,0.0,0.0,0.0,6,80
Clustering,5171,20,0.0,0.0,0.0,6,80
Clustering,5171,40,0.0,0.0,0.0,6,80
Clustering,5171,80,0.0,0.0,0.0,6,80
Clustering,2828,5,0.0,0.0,0.0,7,80
Clustering,2828,10,0.0,0.0,0.0,7,80
Clustering,2828,20,0.0,0.0,0.0,7,80
Clustering,2828,40,0.0,0.0,0.0,7,80
Clustering,2828,80,0.0,0.0,0.0,7,80
Clustering,157,5,0.0,0.0,0.0,49,80
Clustering,157,10,0.0,0.0,0.0,49,80
Clustering,157,20,0.0,0.0,0.0,49,80
Clustering,157,40,0.0,0.0,0.0,49,80
Clustering,157,80,0.0,0.0,0.0,49,80
Clustering,3621,5,0.0,0.0,0.0,30,80
Clustering,3621,10,0.0,0.0,0.0,30,80
Clustering,3621,20,0.0,0.0,0.0,30,80
Clustering,3621,40,0.0,0.0,0.0,30,80
Clustering,3621,80,0.0,0.0,0.0,30,80
Clustering,2144,5,0.0,0.0,0.0,10,80
Clustering,2144,10,0.0,0.0,0.0,10,80
Clustering,2144,20,0.0,0.0,0.0,10,80
Clustering,2144,40,0.0,0.0,0.0,10,80
Clustering,2144,80,0.0,0.0,0.0,10,80
Clustering,1544,5,0.0,0.0,0.0,23,80
Clustering,1544,10,0.0,0.0,0.0,23,80
Clustering,1544,20,0.0,0.0,0.0,23,80
Clustering,1544,40,0.0,0.0,0.0,23,80
Clustering,1544,80,0.0,0.0,0.0,23,80
Clustering,1774,5,0.0,0.0,0.0,2,80
Clustering,1774,10,0.0,0.0,0.0,2,80
Clustering,1774,20,0.0,0.0,0.0,2,80
Clustering,1774,40,0.0,0.0,0.0,2,80
Clustering,1774,80,0.0,0.0,0.0,2,80
Clustering,32,5,0.0,0.0,0.0,6,80
Clustering,32,10,0.0,0.0,0.0,6,80
Clustering,32,20,0.0,0.0,0.0,6,80
Clustering,32,40,0.0,0.0,0.0,6,80
Clustering,32,80,0.0,0.0,0.0,6,80
Clustering,1673,5,0.0,0.0,0.0,16,80
Clustering,1673,10,0.0,0.0,0.0,16,80
Clustering,1673,20,0.0,0.0,0.0,16,80
Clustering,1673,40,0.0,0.0,0.0,16,80
Clustering,1673,80,0.0,0.0,0.0,16,80
Clustering,6033,5,0.0,0.0,0.0,3,80
Clustering,6033,10,0.0,0.0,0.0,3,80
Clustering,6033,20,0.0,0.0,0.0,3,80
Clustering,6033,40,0.0,0.0,0.0,3,80
Clustering,6033,80,0.0,0.0,0.0,3,80
Clustering,5611,5,0.0,0.0,0.0,8,80
Clustering,5611,10,0.0,0.0,0.0,8,80
Clustering,5611,20,0.0,0.0,0.0,8,80
Clustering,5611,40,0.025,0.125,0.2,8,80
Clustering,5611,80,0.0125,0.125,0.2,8,80
Clustering,3767,5,0.0,0.0,0.0,3,80
Clustering,3767,10,0.0,0.0,0.0,3,80
Clustering,3767,20,0.0,0.0,0.0,3,80
Clustering,3767,40,0.0,0.0,0.0,3,80
Clustering,3767,80,0.0,0.0,0.0,3,80
Clustering,5997,5,0.0,0.0,0.0,13,80
Clustering,5997,10,0.0,0.0,0.0,13,80
Clustering,5997,20,0.0,0.0,0.0,13,80
Clustering,5997,40,0.0,0.0,0.0,13,80
Clustering,5997,80,0.0125,0.07692307692307693,0.1631512196835108,13,80
Clustering,309,5,0.0,0.0,0.0,20,80
Clustering,309,10,0.0,0.0,0.0,20,80
Clustering,309,20,0.0,0.0,0.0,20,80
Clustering,309,40,0.0,0.0,0.0,20,80
Clustering,309,80,0.0,0.0,0.0,20,80
Clustering,811,5,0.0,0.0,0.0,11,80
Clustering,811,10,0.0,0.0,0.0,11,80
Clustering,811,20,0.0,0.0,0.0,11,80
Clustering,811,40,0.0,0.0,0.0,11,80
Clustering,811,80,0.0,0.0,0.0,11,80
Clustering,4307,5,0.0,0.0,0.0,3,80
Clustering,4307,10,0.0,0.0,0.0,3,80
Clustering,4307,20,0.0,0.0,0.0,3,80
Clustering,4307,40,0.0,0.0,0.0,3,80
Clustering,4307,80,0.0,0.0,0.0,3,80
Clustering,809,5,0.0,0.0,0.0,15,80
Clustering,809,10,0.0,0.0,0.0,15,80
Clustering,809,20,0.0,0.0,0.0,15,80
Clustering,809,40,0.0,0.0,0.0,15,80
Clustering,809,80,0.0,0.0,0.0,15,80
Clustering,1184,5,0.0,0.0,0.0,31,80
Clustering,1184,10,0.0,0.0,0.0,31,80
Clustering,1184,20,0.0,0.0,0.0,31,80
Clustering,1184,40,0.05,0.06451612903225806,0.2515803742979389,31,80
Clustering,1184,80,0.0375,0.0967741935483871,0.2688583371500494,31,80
Clustering,2146,5,0.0,0.0,0.0,7,80
Clustering,2146,10,0.0,0.0,0.0,7,80
Clustering,2146,20,0.0,0.0,0.0,7,80
Clustering,2146,40,0.025,0.14285714285714285,0.20584683246043448,7,80
Clustering,2146,80,0.0125,0.14285714285714285,0.20584683246043448,7,80
Clustering,4386,5,0.0,0.0,0.0,100,80
Clustering,4386,10,0.0,0.0,0.0,100,80
Clustering,4386,20,0.0,0.0,0.0,100,80
Clustering,4386,40,0.0,0.0,0.0,100,80
Clustering,4386,80,0.0,0.0,0.0,100,80
Clustering,4835,5,0.0,0.0,0.0,12,80
Clustering,4835,10,0.0,0.0,0.0,12,80
Clustering,4835,20,0.0,0.0,0.0,12,80
Clustering,4835,40,0.0,0.0,0.0,12,80
Clustering,4835,80,0.0,0.0,0.0,12,80
Clustering,3200,5,0.0,0.0,0.0,15,80
Clustering,3200,10,0.0,0.0,0.0,15,80
Clustering,3200,20,0.0,0.0,0.0,15,80
Clustering,3200,40,0.0,0.0,0.0,15,80
Clustering,3200,80,0.0,0.0,0.0,15,80
Clustering,2939,5,0.0,0.0,0.0,16,80
Clustering,2939,10,0.0,0.0,0.0,16,80
Clustering,2939,20,0.0,0.0,0.0,16,80
Clustering,2939,40,0.0,0.0,0.0,16,80
Clustering,2939,80,0.0,0.0,0.0,16,80
Clustering,5853,5,0.0,0.0,0.0,11,80
Clustering,5853,10,0.0,0.0,0.0,11,80
Clustering,5853,20,0.0,0.0,0.0,11,80
Clustering,5853,40,0.025,0.09090909090909091,0.2,11,80
Clustering,5853,80,0.025,0.18181818181818182,0.21989601828665323,11,80
Clustering,4865,5,0.0,0.0,0.0,24,80
Clustering,4865,10,0.0,0.0,0.0,24,80
Clustering,4865,20,0.0,0.0,0.0,24,80
Clustering,4865,40,0.025,0.041666666666666664,0.22106472945750374,24,80
Clustering,4865,80,0.0125,0.041666666666666664,0.22106472945750374,24,80
Clustering,3408,5,0.0,0.0,0.0,13,80
Clustering,3408,10,0.0,0.0,0.0,13,80
Clustering,3408,20,0.0,0.0,0.0,13,80
Clustering,3408,40,0.0,0.0,0.0,13,80
Clustering,3408,80,0.0,0.0,0.0,13,80
Clustering,5188,5,0.0,0.0,0.0,19,80
Clustering,5188,10,0.0,0.0,0.0,19,80
Clustering,5188,20,0.0,0.0,0.0,19,80
Clustering,5188,40,0.025,0.05263157894736842,0.19823986317056053,19,80
Clustering,5188,80,0.0125,0.05263157894736842,0.19823986317056053,19,80
Clustering,3355,5,0.0,0.0,0.0,6,80
Clustering,3355,10,0.0,0.0,0.0,6,80
Clustering,3355,20,0.0,0.0,0.0,6,80
Clustering,3355,40,0.0,0.0,0.0,6,80
Clustering,3355,80,0.0,0.0,0.0,6,80
Clustering,4483,5,0.0,0.0,0.0,14,80
Clustering,4483,10,0.0,0.0,0.0,14,80
Clustering,4483,20,0.0,0.0,0.0,14,80
Clustering,4483,40,0.0,0.0,0.0,14,80
Clustering,4483,80,0.0,0.0,0.0,14,80
Clustering,539,5,0.0,0.0,0.0,20,80
Clustering,539,10,0.0,0.0,0.0,20,80
Clustering,539,20,0.0,0.0,0.0,20,80
Clustering,539,40,0.0,0.0,0.0,20,80
Clustering,539,80,0.0,0.0,0.0,20,80
Clustering,2624,5,0.2,0.017543859649122806,1.0,57,80
Clustering,2624,10,0.1,0.017543859649122806,1.0,57,80
Clustering,2624,20,0.05,0.017543859649122806,1.0,57,80
Clustering,2624,40,0.05,0.03508771929824561,0.732685769743933,57,80
Clustering,2624,80,0.0875,0.12280701754385964,0.5585068852274213,57,80
Clustering,1087,5,0.0,0.0,0.0,45,80
Clustering,1087,10,0.0,0.0,0.0,45,80
Clustering,1087,20,0.0,0.0,0.0,45,80
Clustering,1087,40,0.0,0.0,0.0,45,80
Clustering,1087,80,0.0,0.0,0.0,45,80
Clustering,4400,5,0.0,0.0,0.0,1,80
Clustering,4400,10,0.0,0.0,0.0,1,80
Clustering,4400,20,0.0,0.0,0.0,1,80
Clustering,4400,40,0.0,0.0,0.0,1,80
Clustering,4400,80,0.0,0.0,0.0,1,80
Clustering,3754,5,0.0,0.0,0.0,38,80
Clustering,3754,10,0.1,0.02631578947368421,0.3562071871080222,38,80
Clustering,3754,20,0.05,0.02631578947368421,0.3562071871080222,38,80
Clustering,3754,40,0.025,0.02631578947368421,0.3562071871080222,38,80
Clustering,3754,80,0.0125,0.02631578947368421,0.3562071871080222,38,80
Clustering,81,5,0.0,0.0,0.0,16,80
Clustering,81,10,0.0,0.0,0.0,16,80
Clustering,81,20,0.0,0.0,0.0,16,80
Clustering,81,40,0.0,0.0,0.0,16,80
Clustering,81,80,0.0,0.0,0.0,16,80
Clustering,3247,5,0.0,0.0,0.0,2,80
Clustering,3247,10,0.0,0.0,0.0,2,80
Clustering,3247,20,0.0,0.0,0.0,2,80
Clustering,3247,40,0.0,0.0,0.0,2,80
Clustering,3247,80,0.0,0.0,0.0,2,80
Clustering,1973,5,0.0,0.0,0.0,2,80
Clustering,1973,10,0.0,0.0,0.0,2,80
Clustering,1973,20,0.0,0.0,0.0,2,80
Clustering,1973,40,0.0,0.0,0.0,2,80
Clustering,1973,80,0.0,0.0,0.0,2,80
Clustering,3862,5,0.0,0.0,0.0,5,80
Clustering,3862,10,0.0,0.0,0.0,5,80
Clustering,3862,20,0.0,0.0,0.0,5,80
Clustering,3862,40,0.0,0.0,0.0,5,80
Clustering,3862,80,0.0,0.0,0.0,5,80
Clustering,502,5,0.0,0.0,0.0,2,80
Clustering,502,10,0.0,0.0,0.0,2,80
Clustering,502,20,0.0,0.0,0.0,2,80
Clustering,502,40,0.0,0.0,0.0,2,80
Clustering,502,80,0.0,0.0,0.0,2,80
Clustering,3135,5,0.0,0.0,0.0,18,80
Clustering,3135,10,0.0,0.0,0.0,18,80
Clustering,3135,20,0.0,0.0,0.0,18,80
Clustering,3135,40,0.0,0.0,0.0,18,80
Clustering,3135,80,0.0125,0.05555555555555555,0.1686130986895011,18,80
SVD Matrix Factorization,5531,5,0.4,0.08695652173913043,1.0,23,80
SVD Matrix Factorization,5531,10,0.4,0.17391304347826086,0.8932547230000344,23,80
SVD Matrix Factorization,5531,20,0.2,0.17391304347826086,0.8932547230000344,23,80
SVD Matrix Factorization,5531,40,0.175,0.30434782608695654,0.7969981548820246,23,80
SVD Matrix Factorization,5531,80,0.1375,0.4782608695652174,0.7459683889012247,23,80
SVD Matrix Factorization,711,5,0.2,0.05263157894736842,0.43067655807339306,19,80
SVD Matrix Factorization,711,10,0.2,0.10526315789473684,0.44130740935663865,19,80
SVD Matrix Factorization,711,20,0.1,0.10526315789473684,0.44130740935663865,19,80
SVD Matrix Factorization,711,40,0.1,0.21052631578947367,0.4424253334505623,19,80
SVD Matrix Factorization,711,80,0.05,0.21052631578947367,0.4424253334505623,19,80
SVD Matrix Factorization,4925,5,0.2,0.09090909090909091,1.0,11,80
SVD Matrix Factorization,4925,10,0.1,0.09090909090909091,1.0,11,80
SVD Matrix Factorization,4925,20,0.05,0.09090909090909091,1.0,11,80
SVD Matrix Factorization,4925,40,0.025,0.09090909090909091,1.0,11,80
SVD Matrix Factorization,4925,80,0.025,0.18181818181818182,0.7235328953148507,11,80
SVD Matrix Factorization,2155,5,0.0,0.0,0.0,13,80
SVD Matrix Factorization,2155,10,0.0,0.0,0.0,13,80
SVD Matrix Factorization,2155,20,0.0,0.0,0.0,13,80
SVD Matrix Factorization,2155,40,0.0,0.0,0.0,13,80
SVD Matrix Factorization,2155,80,0.025,0.15384615384615385,0.20383773522697368,13,80
SVD Matrix Factorization,1273,5,0.6,0.061224489795918366,0.9674679834891693,49,80
SVD Matrix Factorization,1273,10,0.5,0.10204081632653061,0.9042472380494709,49,80
SVD Matrix Factorization,1273,20,0.4,0.16326530612244897,0.8622045160906059,49,80
SVD Matrix Factorization,1273,40,0.25,0.20408163265306123,0.8384049937061407,49,80
SVD Matrix Factorization,1273,80,0.175,0.2857142857142857,0.8029261642723792,49,80
SVD Matrix Factorization,2318,5,0.0,0.0,0.0,2,80
SVD Matrix Factorization,2318,10,0.0,0.0,0.0,2,80
SVD Matrix Factorization,2318,20,0.0,0.0,0.0,2,80
SVD Matrix Factorization,2318,40,0.0,0.0,0.0,2,80
SVD Matrix Factorization,2318,80,0.0,0.0,0.0,2,80
SVD Matrix Factorization,2096,5,0.2,0.047619047619047616,0.6309297535714575,21,80
SVD Matrix Factorization,2096,10,0.1,0.047619047619047616,0.6309297535714575,21,80
SVD Matrix Factorization,2096,20,0.05,0.047619047619047616,0.6309297535714575,21,80
SVD Matrix Factorization,2096,40,0.05,0.09523809523809523,0.5188868685208371,21,80
SVD Matrix Factorization,2096,80,0.0625,0.23809523809523808,0.4670237242250238,21,80
SVD Matrix Factorization,3129,5,0.2,0.02127659574468085,0.5,47,80
SVD Matrix Factorization,3129,10,0.3,0.06382978723404255,0.5391065605018963,47,80
SVD Matrix Factorization,3129,20,0.35,0.14893617021276595,0.595497432894156,47,80
SVD Matrix Factorization,3129,40,0.275,0.23404255319148937,0.6230725650003922,47,80
SVD Matrix Factorization,3129,80,0.2,0.3404255319148936,0.6281374172124065,47,80
SVD Matrix Factorization,743,5,0.0,0.0,0.0,14,80
SVD Matrix Factorization,743,10,0.0,0.0,0.0,14,80
SVD Matrix Factorization,743,20,0.0,0.0,0.0,14,80
