model,userId,K,precision,recall,ndcg,num_relevant_test_items,num_recommendations
Clustering,1098,40,0.0,0.0,0.0,5,80
Clustering,1098,80,0.0,0.0,0.0,5,80
Clustering,3518,5,0.0,0.0,0.0,56,80
Clustering,3518,10,0.0,0.0,0.0,56,80
Clustering,3518,20,0.0,0.0,0.0,56,80
Clustering,3518,40,0.0,0.0,0.0,56,80
Clustering,3518,80,0.0,0.0,0.0,56,80
Clustering,3105,5,0.0,0.0,0.0,10,80
Clustering,3105,10,0.0,0.0,0.0,10,80
Clustering,3105,20,0.0,0.0,0.0,10,80
Clustering,3105,40,0.0,0.0,0.0,10,80
Clustering,3105,80,0.0,0.0,0.0,10,80
Clustering,4638,5,0.0,0.0,0.0,2,80
Clustering,4638,10,0.0,0.0,0.0,2,80
Clustering,4638,20,0.0,0.0,0.0,2,80
Clustering,4638,40,0.0,0.0,0.0,2,80
Clustering,4638,80,0.0,0.0,0.0,2,80
Clustering,4573,5,0.0,0.0,0.0,21,80
Clustering,4573,10,0.1,0.047619047619047616,0.2890648263178879,21,80
Clustering,4573,20,0.05,0.047619047619047616,0.2890648263178879,21,80
Clustering,4573,40,0.05,0.09523809523809523,0.302195647807096,21,80
Clustering,4573,80,0.025,0.09523809523809523,0.302195647807096,21,80
Clustering,38,5,0.0,0.0,0.0,12,80
